date,time,voltage,current,power,energy,frequency,power_factor,alarm,std_voltage,std_current,std_power,std_energy,std_frequency,std_power_factor,std_alarm
14/09/2023,22:22:36,241.6,0.36,76.5,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:37,241.69,0.32,67.23,5693,49.9,1,0,0.04,0.02,3.76,0,0,0,0
14/09/2023,22:22:38,241.65,0.33,69.48,5693,49.9,1,0,0.05,0.02,3.56,0,0,0.01,0
14/09/2023,22:22:39,241.6,0.35,72.7,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:40,241.51,0.47,101.17,5693,49.9,1,0,0.03,0.03,7.88,0,0,0.01,0
14/09/2023,22:22:41,241.5,0.46,100.56,5693,49.9,1,0,0,0.02,2.23,0,0,0.01,0
14/09/2023,22:22:42,241.55,0.42,91.12,5693,49.9,1,0,0.09,0.05,13.18,0,0,0.02,0
14/09/2023,22:22:43,241.7,0.33,70,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:44,241.7,0.43,92.87,5693,49.9,1,0,0,0.03,6.33,0,0,0.01,0
14/09/2023,22:22:45,241.7,0.4,85.6,5693,49.9,1,0,0,0.06,13.03,0,0,0.01,0
14/09/2023,22:22:46,241.7,0.32,67.8,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:47,241.6,0.35,74.9,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:47,241.6,0.35,73.9,5693,49.9,1,0,0,0,0.73,0,0,0,0
14/09/2023,22:22:48,241.63,0.35,73.43,5693,49.9,1,0,0.05,0,0.05,0,0,0,0
14/09/2023,22:22:49,241.7,0.34,73.5,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:50,241.7,0.34,73.35,5693,49.9,1,0,0,0,0.09,0,0,0,0
14/09/2023,22:22:51,241.74,0.34,71.94,5693,49.9,1,0,0.05,0.01,1.72,0,0,0,0
14/09/2023,22:22:52,241.8,0.33,70.69,5693,49.9,1,0,0,0.01,3.07,0,0,0,0
14/09/2023,22:22:53,241.8,0.38,81.8,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:54,241.8,0.36,78.21,5693.73,49.9,1,0,0,0.01,2.24,0.46,0,0,0
14/09/2023,22:22:55,241.8,0.34,73.7,5694,49.9,1,0,0,0.02,4.68,0,0,0,0
14/09/2023,22:22:56,241.8,0.32,67.3,5694,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:57,241.8,0.33,70.5,5694,49.9,1,0,0,0.01,1.66,0,0,0,0
14/09/2023,22:22:58,241.8,0.32,68.83,5694,49.9,1,0,0,0.01,2.74,0,0,0.01,0
14/09/2023,22:22:58,241.79,0.31,65.61,5694,49.9,1,0,0.03,0.01,1.5,0,0,0,0
14/09/2023,22:22:59,241.7,0.28,60.2,5694,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:00,241.7,0.29,62.03,5694,49.9,1,0,0,0.01,1.14,0,0,0,0
14/09/2023,22:23:01,241.68,0.3,64.24,5694,49.9,1,0,0.04,0.01,3.19,0,0,0,0
14/09/2023,22:23:02,241.6,0.33,70.4,5694,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:03,241.6,0.3,63.99,5694,49.9,1,0,0,0.01,2.6,0,0,0,0
14/09/2023,22:23:04,241.6,0.31,66.73,5694,49.9,1,0,0,0.01,3.61,0,0,0.01,0
14/09/2023,22:23:05,241.61,0.32,68.6,5694,49.9,1,0,0.04,0.02,3.69,0,0,0,0
14/09/2023,22:23:06,241.7,0.28,59.5,5694,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:07,241.76,0.31,65.26,5694,49.9,1,0,0.05,0.02,4.87,0,0,0,0
14/09/2023,22:23:08,241.8,0.31,66.67,5694,49.9,1,0,0,0.02,4.17,0,0,0,0
14/09/2023,22:23:09,241.8,0.28,60,5694,49.91,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:23:09,241.8,0.3,64.2,5694,49.93,1,0,0,0.01,1.16,0,0.05,0,0
14/09/2023,22:23:10,241.8,0.29,62.04,5694,49.9,1,0,0,0.01,2.08,0,0,0,0
14/09/2023,22:23:11,241.8,0.28,60.32,5694,49.92,1,0,0,0,0.17,0,0.04,0,0
14/09/2023,22:23:12,241.8,0.28,60,5694,49.97,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:23:13,241.8,0.28,59.8,5694,49.9,1,0,0,0,0.15,0,0,0,0
14/09/2023,22:23:14,241.8,0.28,59.87,5694,49.9,1,0,0,0,0.24,0,0,0,0
14/09/2023,22:23:15,241.8,0.28,60.2,5694,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:16,241.8,0.35,74.1,5694,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:17,241.8,0.33,69.57,5694,49.9,1,0,0,0.01,3.32,0,0,0,0
14/09/2023,22:23:18,241.8,0.32,66.84,5694,49.9,1,0,0,0.01,1.78,0,0,0.01,0
14/09/2023,22:23:19,241.8,0.28,60.4,5694,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:20,241.8,0.34,72.57,5694,49.9,1,0,0,0.04,7.6,0,0,0,0
14/09/2023,22:23:20,241.8,0.33,70.6,5694,49.9,1,0,0,0.04,8.11,0,0,0.01,0
14/09/2023,22:23:21,241.8,0.29,60.99,5694,49.9,1,0,0,0,0.05,0,0,0.01,0
14/09/2023,22:23:22,241.8,0.29,60.8,5694,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:23,241.85,0.29,61.27,5694,49.95,1,0,0.05,0,0.52,0,0.05,0.01,0
14/09/2023,22:23:24,241.89,0.29,61.8,5694,49.9,1,0,0.04,0,0,0,0,0,0
14/09/2023,22:23:25,241.8,0.29,61.8,5694,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:26,241.72,0.34,72.68,5694,49.9,1,0,0.04,0.02,5.63,0,0,0,0
14/09/2023,22:23:27,241.75,0.34,72.18,5694,49.9,1,0,0.05,0.01,3.56,0,0,0.01,0
14/09/2023,22:23:28,241.8,0.32,68.5,5694,49.95,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:23:29,241.8,0.31,67.03,5694,49.91,1,0,0,0,0.6,0,0.04,0.01,0
14/09/2023,22:23:30,241.8,0.31,67.33,5694,49.9,1,0,0,0,0.52,0,0,0.01,0
14/09/2023,22:23:31,241.84,0.31,66.32,5694,49.9,1,0,0.08,0.01,3.06,0,0,0,0
14/09/2023,22:23:31,242,0.29,60.4,5694,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:32,242.09,0.28,59.97,5694,49.95,1,0,0.04,0,0.18,0,0.05,0,0
14/09/2023,22:23:33,242.15,0.32,66.57,5694,49.93,1,0,0.05,0.03,6.45,0,0.05,0,0
14/09/2023,22:23:34,242.2,0.34,72.4,5694,49.98,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:23:35,242.11,0.43,92.28,5694,49.93,1,0,0.03,0.02,5.5,0,0.05,0.01,0
14/09/2023,22:23:36,242.1,0.41,87.94,5694,49.93,1,0,0,0.02,4.87,0,0.05,0.01,0
14/09/2023,22:23:37,242.1,0.37,80.39,5694,49.96,1,0,0,0.03,6.36,0,0.05,0,0
14/09/2023,22:23:38,242.1,0.33,70.2,5694,49.92,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:23:39,242.01,0.46,98.2,5694,49.92,1,0,0.03,0.04,7.75,0,0.04,0,0
14/09/2023,22:23:40,241.97,0.44,95.77,5694,49.9,1,0,0.05,0.03,6.49,0,0,0,0
14/09/2023,22:23:41,241.9,0.4,86.9,5694,49.92,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:23:42,241.9,0.4,84.6,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:42,241.83,0.45,97.07,5695,49.9,1,0,0.05,0.04,9.12,0,0,0,0
14/09/2023,22:23:43,241.87,0.42,91.47,5695,49.9,1,0,0.1,0.08,17.32,0,0,0,0
14/09/2023,22:23:44,242,0.31,67.8,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:45,241.92,0.47,101.16,5695,49.9,1,0,0.04,0.08,17.27,0,0,0.01,0
14/09/2023,22:23:46,241.9,0.51,109.06,5695,49.9,1,0,0,0.01,0.56,0,0,0.01,0
14/09/2023,22:23:47,241.89,0.5,108.55,5695,49.9,1,0,0.03,0,0.59,0,0,0,0
14/09/2023,22:23:48,241.8,0.51,110.7,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:49,241.8,0.49,107.62,5695,49.9,1,0,0,0.01,1.92,0,0,0.01,0
14/09/2023,22:23:50,241.8,0.46,100.74,5695,49.9,1,0,0,0.03,7.3,0,0,0.01,0
14/09/2023,22:23:51,241.8,0.43,92.1,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:23:52,241.88,0.35,73.54,5695,49.91,1,0,0.04,0.04,9.61,0,0.04,0,0
14/09/2023,22:23:53,241.9,0.35,73.85,5695,49.95,1,0,0,0.02,5.47,0,0.05,0.01,0
14/09/2023,22:23:53,241.89,0.38,81.49,5695,49.9,1,0,0.04,0.03,5.24,0,0,0,0
14/09/2023,22:23:54,241.8,0.44,94.4,5695,49.92,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:23:55,241.72,0.44,95.6,5695,49.9,1,0,0.04,0,0.62,0,0,0,0
14/09/2023,22:23:56,241.72,0.44,95.26,5695,49.92,1,0,0.04,0.01,1.32,0,0.04,0,0
14/09/2023,22:23:57,241.8,0.43,92.7,5695,49.91,1,0,0,0,0,0,0.03,0,0
14/09/2023,22:23:58,241.71,0.42,89.84,5695,49.93,1,0,0.04,0,1.16,0,0.05,0,0
14/09/2023,22:23:59,241.7,0.41,88.92,5695,49.9,1,0,0,0,0.46,0,0,0,0
14/09/2023,22:24:00,241.7,0.4,85.34,5695,49.9,1,0,0,0.03,6.54,0,0,0,0
14/09/2023,22:24:01,241.7,0.34,72.7,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:02,241.7,0.34,72.28,5695,49.9,1,0,0,0,0.35,0,0,0.01,0
14/09/2023,22:24:03,241.7,0.34,72.24,5695,49.9,1,0,0,0,0.41,0,0,0,0
14/09/2023,22:24:04,241.7,0.34,72.9,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:04,241.79,0.31,65.25,5695,49.9,1,0,0.03,0.01,2.12,0,0,0,0
14/09/2023,22:24:05,241.68,0.34,73.16,5695,49.9,1,0,0.1,0.03,7.15,0,0,0.01,0
14/09/2023,22:24:06,241.6,0.37,78.8,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:07,241.8,0.34,73.5,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:08,241.73,0.36,77.63,5695,49.9,1,0,0.05,0.01,3.03,0,0,0,0
14/09/2023,22:24:09,241.67,0.36,77.23,5695,49.9,1,0,0.05,0.01,3.61,0,0,0,0
14/09/2023,22:24:10,241.6,0.34,72.3,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:11,241.8,0.3,65.1,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:12,241.73,0.31,66.5,5695,49.9,1,0,0.05,0.01,1.02,0,0,0,0
14/09/2023,22:24:13,241.71,0.32,67.39,5695,49.9,1,0,0.03,0,0.75,0,0,0,0
14/09/2023,22:24:14,241.8,0.33,70.1,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:15,241.8,0.34,73.25,5695,49.9,1,0,0,0.01,1.97,0,0,0,0
14/09/2023,22:24:16,241.8,0.33,71.4,5695,49.9,1,0,0,0.02,3.8,0,0,0,0
14/09/2023,22:24:16,241.79,0.32,68.87,5695,49.9,1,0,0.03,0.04,7.64,0,0,0,0
14/09/2023,22:24:17,241.7,0.45,96.5,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:18,241.65,0.46,97.95,5695,49.9,1,0,0.05,0,1.6,0,0,0.01,0
14/09/2023,22:24:19,241.6,0.45,98.08,5695,49.9,1,0,0,0.02,4.01,0,0,0,0
14/09/2023,22:24:20,241.6,0.41,88.2,5695,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:21,241.68,0.39,83.56,5695,49.9,1,0,0.04,0.01,2.4,0,0,0,0
14/09/2023,22:24:22,241.65,0.35,76.47,5695,49.95,1,0,0.05,0.03,6.56,0,0.05,0.01,0
14/09/2023,22:24:23,241.6,0.33,69.7,5695,49.92,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:24:24,241.69,0.35,74.73,5695,49.9,1,0,0.04,0.01,2.04,0,0,0,0
14/09/2023,22:24:25,241.65,0.38,81.1,5695,49.92,1,0,0.05,0.03,5.42,0,0.04,0,0
14/09/2023,22:24:26,241.62,0.4,86.52,5695,49.9,1,0,0.04,0,1.08,0,0,0,0
14/09/2023,22:24:26,241.7,0.41,88.6,5695.53,49.9,1,0,0,0,0,0.52,0,0,0
14/09/2023,22:24:27,241.61,0.46,98.39,5696,49.9,1,0,0.04,0.02,3.98,0,0,0,0
14/09/2023,22:24:28,241.63,0.44,95.15,5696,49.94,1,0,0.05,0.03,4.6,0,0.05,0.01,0
14/09/2023,22:24:29,241.7,0.42,91,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:30,241.61,0.39,83.44,5696,49.9,1,0,0.03,0.01,2.09,0,0,0.01,0
14/09/2023,22:24:31,241.66,0.37,78.88,5696,49.9,1,0,0.05,0.02,3.4,0,0,0.01,0
14/09/2023,22:24:32,241.73,0.35,75.16,5696,49.9,1,0,0.05,0.01,1.79,0,0,0,0
14/09/2023,22:24:33,241.8,0.34,72.3,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:34,241.89,0.33,69.87,5696,49.9,1,0,0.03,0,0.67,0,0,0,0
14/09/2023,22:24:35,241.9,0.33,69.87,5696,49.9,1,0,0,0,0.24,0,0,0,0
14/09/2023,22:24:36,241.9,0.33,70.2,5696,49.93,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:24:37,241.9,0.3,64.1,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:37,241.83,0.3,64.9,5696,49.9,1,0,0.05,0,0.59,0,0,0,0
14/09/2023,22:24:38,241.83,0.31,65.94,5696,49.9,1,0,0.05,0,1.1,0,0,0,0
14/09/2023,22:24:39,241.9,0.32,67.7,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:40,241.9,0.37,79.65,5696,49.9,1,0,0,0.03,7.46,0,0,0,0
14/09/2023,22:24:41,241.9,0.37,79.8,5696,49.9,1,0,0,0.02,5.32,0,0,0.01,0
14/09/2023,22:24:42,241.9,0.34,73.5,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:43,241.8,0.32,68.6,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:44,241.87,0.33,70.93,5696,49.9,1,0,0.05,0.01,1.71,0,0,0,0
14/09/2023,22:24:45,241.89,0.34,72.78,5696,49.9,1,0,0.04,0.01,1.79,0,0,0,0
14/09/2023,22:24:46,241.8,0.36,77.2,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:47,241.8,0.33,71.36,5696,49.9,1,0,0,0.01,3.02,0,0,0,0
14/09/2023,22:24:48,241.64,0.33,70.7,5696,49.9,1,0,0.2,0.01,1.01,0,0,0,0
14/09/2023,22:24:48,241.41,0.34,71.77,5696,49.9,1,0,0.03,0,0.52,0,0,0,0
14/09/2023,22:24:49,241.5,0.33,69.9,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:50,241.57,0.31,65.35,5696,49.9,1,0,0.05,0.01,2.84,0,0,0,0
14/09/2023,22:24:51,241.6,0.31,65.29,5696,49.9,1,0,0,0.02,4.19,0,0,0,0
14/09/2023,22:24:52,241.6,0.36,75.6,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:53,241.68,0.34,73.84,5696,49.9,1,0,0.04,0.01,0.91,0,0,0,0
14/09/2023,22:24:54,241.7,0.33,70.04,5696,49.9,1,0,0,0.01,3.72,0,0,0.01,0
14/09/2023,22:24:55,241.69,0.32,68.67,5696,49.9,1,0,0.04,0.03,6.51,0,0,0,0
14/09/2023,22:24:56,241.6,0.39,84.7,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:24:57,241.6,0.35,74.09,5696,49.9,1,0,0,0.05,10.28,0,0,0,0
14/09/2023,22:24:58,241.6,0.3,64.8,5696,49.9,1,0,0,0,0,0,0,0.01,0
14/09/2023,22:24:59,241.6,0.31,64.8,5696,49.97,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:24:59,241.51,0.43,92.45,5696,49.9,1,0,0.04,0.05,11.22,0,0,0.01,0
14/09/2023,22:25:00,241.5,0.39,83.63,5696,49.9,1,0,0,0.05,12.65,0,0,0.01,0
14/09/2023,22:25:01,241.5,0.34,72.2,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:25:02,241.5,0.4,85.73,5696,49.9,1,0,0,0.02,3.74,0,0,0,0
14/09/2023,22:25:03,241.44,0.38,81.96,5696,49.9,1,0,0.05,0.02,4.01,0,0,0,0
14/09/2023,22:25:04,241.43,0.36,77.84,5696,49.9,1,0,0.05,0.01,1.65,0,0,0,0
14/09/2023,22:25:05,241.5,0.35,75.2,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:25:06,241.41,0.34,72.59,5696,49.9,1,0,0.03,0,0.72,0,0,0,0
14/09/2023,22:25:07,241.46,0.34,72.64,5696,49.9,1,0,0.05,0,0.2,0,0,0.01,0
14/09/2023,22:25:08,241.5,0.34,72.8,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:25:09,241.4,0.32,67.2,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:25:10,241.47,0.31,66.6,5696,49.9,1,0,0.05,0,0.44,0,0,0,0
14/09/2023,22:25:10,241.53,0.31,65.83,5696,49.9,1,0,0.05,0,0.68,0,0,0,0
14/09/2023,22:25:11,241.6,0.3,64.9,5696,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:25:12,241.6,0.39,82.2,5696,49.95,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:25:13,241.68,0.37,79.68,5696,49.94,1,0,0.1,0.02,3.19,0,0.05,0.01,0
14/09/2023,22:25:14,241.8,0.34,74.81,5696,49.94,1,0,0,0.02,4.23,0,0.05,0.01,0
14/09/2023,22:25:15,241.8,0.28,59.5,5696,49.99,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:25:16,241.8,0.32,69.11,5696,49.95,1,0,0,0.03,6,0,0.05,0,0
14/09/2023,22:25:17,241.72,0.36,75.56,5696,49.96,1,0,0.1,0.02,3.75,0,0.05,0,0
14/09/2023,22:25:18,241.6,0.38,80,5696.47,49.98,1,0,0,0,0,0.52,0.04,0,0
14/09/2023,22:25:19,241.6,0.33,71.36,5697,49.94,1,0,0,0.02,4.47,0,0.05,0,0
14/09/2023,22:25:20,241.6,0.32,68.97,5697,49.95,1,0,0,0,0.26,0,0.05,0.01,0
14/09/2023,22:25:21,241.59,0.33,68.98,5697,49.93,1,0,0.03,0,1.08,0,0.05,0.01,0
14/09/2023,22:25:21,241.5,0.34,72.9,5697,49.91,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:25:22,241.57,0.32,68.06,5697,49.95,1,0,0.05,0.01,3.02,0,0.05,0.01,0
14/09/2023,22:25:23,241.56,0.34,71.76,5697,49.9,1,0,0.08,0.05,11.3,0,0,0.01,0
14/09/2023,22:25:24,241.4,0.44,93.6,5697,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:25:25,241.4,0.41,88.66,5697,49.97,1,0,0,0.01,2.01,0,0.05,0,0
14/09/2023,22:25:26,241.4,0.38,81.97,5697,49.9,1,0,0,0.03,6.56,0,0,0.01,0
14/09/2023,22:25:27,241.4,0.35,75.63,5697,49.9,1,0,0,0.01,1.13,0,0,0,0
14/09/2023,22:25:28,241.45,0.35,74.29,5697,49.9,1,0,0.05,0.02,4.54,0,0,0.01,0
14/09/2023,22:25:29,241.5,0.33,69.6,5697,49.91,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:25:30,241.5,0.34,72.03,5697,49.91,1,0,0,0,0.67,0,0.03,0,0
14/09/2023,22:25:31,241.5,0.37,79.88,5697,49.94,1,0,0,0.03,6.49,0,0.05,0,0
14/09/2023,22:25:32,241.53,0.38,80.63,5697,49.93,1,0,0.05,0.03,7.51,0,0.05,0,0
14/09/2023,22:25:33,241.6,0.32,68.6,5697,49.97,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:25:34,241.51,0.42,90.53,5697,49.93,1,0,0.03,0.03,6.07,0,0.05,0,0
14/09/2023,22:25:35,241.5,0.4,86.7,5697,49.91,1,0,0,0.04,7.9,0,0.04,0,0
14/09/2023,22:25:36,241.5,0.36,75.9,5697,49.93,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:25:37,241.6,0.32,67.6,5697,49.92,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:25:38,241.6,0.33,69.8,5697,49.95,1,0,0,0.01,1.61,0,0.05,0,0
14/09/2023,22:25:39,241.63,0.32,67.77,5697,49.95,1,0,0.05,0.02,4.59,0,0.05,0,0
14/09/2023,22:25:39,241.7,0.29,61.5,5697,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:25:40,241.63,0.31,66.85,5697,49.93,1,0,0.05,0.02,3.34,0,0.05,0,0
14/09/2023,22:25:41,241.6,0.34,71.72,5697,49.94,1,0,0,0.02,3.7,0,0.05,0.01,0
14/09/2023,22:25:42,241.6,0.36,76.94,5697,49.95,1,0,0,0.02,3.25,0,0.05,0.01,0
14/09/2023,22:25:43,241.6,0.42,88.7,5697,49.95,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:25:44,241.53,0.46,98.45,5697,49.93,1,0,0.05,0.02,6.09,0,0.05,0.01,0
14/09/2023,22:25:45,241.47,0.48,102.43,5697,49.94,1,0,0.05,0,0.63,0,0.05,0,0
14/09/2023,22:25:46,241.4,0.48,103.3,5697,49.93,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:25:47,241.48,0.42,92.02,5697,49.93,1,0,0.04,0.03,5.84,0,0.05,0,0
14/09/2023,22:25:48,241.41,0.4,86.45,5697,49.92,1,0,0.1,0.01,3.05,0,0.04,0.01,0
14/09/2023,22:25:49,241.31,0.39,81.83,5697,49.9,1,0,0.05,0.03,5.71,0,0,0,0
14/09/2023,22:25:50,241.5,0.29,61.2,5697,49.92,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:25:50,241.5,0.31,65.01,5697,49.9,1,0,0,0.01,2.38,0,0,0,0
14/09/2023,22:25:51,241.5,0.31,66.12,5697,49.9,1,0,0,0,0.74,0,0,0.01,0
14/09/2023,22:25:52,241.5,0.31,64.3,5697,49.95,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:25:53,241.42,0.34,73.98,5697,49.9,1,0,0.04,0.02,5.01,0,0,0.02,0
14/09/2023,22:25:54,241.4,0.34,72.62,5697,49.9,1,0,0,0.02,4.18,0,0,0.01,0
14/09/2023,22:25:55,241.4,0.33,69.33,5697,49.9,1,0,0,0.01,2.71,0,0,0,0
14/09/2023,22:25:56,241.4,0.36,76,5697,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:25:57,241.4,0.35,74.38,5697,49.94,1,0,0,0.01,1.37,0,0.05,0.01,0
14/09/2023,22:25:58,241.42,0.33,70.78,5697,49.9,1,0,0.04,0.02,5.22,0,0,0,0
14/09/2023,22:25:59,241.5,0.29,60.7,5697,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:00,241.41,0.28,59.14,5697,49.9,1,0,0.04,0,0.63,0,0,0,0
14/09/2023,22:26:01,241.35,0.34,72.02,5697.53,49.9,1,0,0.05,0.06,12.7,0.52,0,0.01,0
14/09/2023,22:26:01,241.3,0.39,83.5,5698,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:02,241.4,0.28,59.4,5698,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:03,241.4,0.28,58.44,5698,49.9,1,0,0,0,0.81,0,0,0,0
14/09/2023,22:26:04,241.4,0.27,57.93,5698,49.9,1,0,0,0,0.23,0,0,0,0
14/09/2023,22:26:05,241.4,0.28,58.3,5698,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:06,241.31,0.35,74.45,5698,49.9,1,0,0.03,0.02,4.47,0,0,0,0
14/09/2023,22:26:07,241.3,0.35,75.18,5698,49.9,1,0,0,0.01,0.35,0,0,0.01,0
14/09/2023,22:26:08,241.3,0.35,74.9,5698,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:09,241.4,0.3,63,5698,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:10,241.4,0.29,60.67,5698,49.9,1,0,0,0.01,1.71,0,0,0,0
14/09/2023,22:26:11,241.43,0.28,59.83,5698,49.95,1,0,0.05,0,0.49,0,0.05,0,0
14/09/2023,22:26:12,241.5,0.29,60.5,5698,49.91,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:26:12,241.5,0.28,59.7,5698,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:13,241.5,0.28,59.82,5698,49.92,1,0,0,0,0.15,0,0.04,0.01,0
14/09/2023,22:26:14,241.49,0.29,60.48,5698,49.95,1,0,0.03,0.01,1.86,0,0.05,0,0
14/09/2023,22:26:15,241.4,0.32,67.2,5698,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:16,241.47,0.36,76.95,5698,49.9,1,0,0.05,0.03,6.09,0,0,0.01,0
14/09/2023,22:26:17,241.46,0.35,74.66,5698,49.92,1,0,0.05,0.03,7.4,0,0.04,0.01,0
14/09/2023,22:26:18,241.4,0.31,65.9,5698,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:19,241.4,0.3,65.02,5698,49.95,1,0,0,0,0.46,0,0.05,0.01,0
14/09/2023,22:26:20,241.4,0.32,68.77,5698,49.9,1,0,0,0.02,4.39,0,0,0.01,0
14/09/2023,22:26:21,241.4,0.34,72.49,5698,49.95,1,0,0,0.01,2.15,0,0.05,0,0
14/09/2023,22:26:22,241.4,0.31,67.2,5698,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:23,241.4,0.36,75.52,5698,49.95,1,0,0,0.02,4.31,0,0.05,0.01,0
14/09/2023,22:26:23,241.4,0.37,78.96,5698,49.92,1,0,0,0.01,1.72,0,0.04,0.01,0
14/09/2023,22:26:24,241.4,0.38,81,5698,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:25,241.4,0.33,69.99,5698,49.92,1,0,0,0.02,4.47,0,0.04,0,0
14/09/2023,22:26:26,241.4,0.31,67.09,5698,49.93,1,0,0,0.01,1.34,0,0.05,0,0
14/09/2023,22:26:27,241.39,0.32,67.61,5698,49.92,1,0,0.04,0.02,5.03,0,0.04,0,0
14/09/2023,22:26:28,241.3,0.38,80,5698,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:29,241.3,0.34,72.16,5698,49.94,1,0,0,0.02,4.06,0,0.05,0,0
14/09/2023,22:26:30,241.3,0.31,67.24,5698,49.9,1,0,0,0.03,6.13,0,0,0,0
14/09/2023,22:26:31,241.3,0.26,55.4,5698,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:26:32,241.3,0.39,82.96,5698,49.9,1,0,0,0.05,11.19,0,0,0,0
